alpha	alpha
44.53026	37.50090168685127
44.69704000000001	36.2149731725419
44.863820000000004	34.67118354133309
45.03060000000001	34.93739077203226
45.19738	36.14886922792396
45.364160000000005	36.34699430170996
45.53094	35.14221951725238
45.697720000000004	35.18426509551927
45.8645	36.551354725760035
46.031279999999995	37.09480759724335
46.198060000000005	36.76769081123544
46.36484	36.544818029694234
46.531620000000004	36.96007360632102
46.6984	39.375019229503195
46.86518	41.04406815892482
47.03196	39.36384348206063
47.19874	37.673163223938445
47.36552	38.437507049704905
47.532300000000006	39.60723585459103
47.69908	39.258619486930385
47.865860000000005	38.527305194157066
48.03264	38.06524064253378
48.19942	39.55330576193192
48.3662	42.15689476268803
48.53298	43.264390209746246
48.69976	42.869403659556134
48.86654000000001	43.606431592404114
49.03332	44.89277997332748
49.200100000000006	45.59160026291752
49.36688	46.57970758770245
49.533660000000005	47.91854824299362
49.70044	48.879234895591246
49.86722	48.533562934692036
50.034000000000006	48.637943199054384
50.20078	48.05388896990549
50.367560000000005	47.760400051800275
50.53434	45.91693466143208
50.70112	43.76135275388725
50.8679	43.598296551834856
51.03468	42.77340954685421
51.20146	41.30447540424875
51.36824000000001	38.0618402976068
51.53502	36.67151065677366
51.701800000000006	36.92388109794864
51.86858	36.34060880166059
52.035360000000004	35.530066789080976
52.20214	34.58477413176525
52.36892	35.328849618172214
52.5357	37.01712465334412
52.70248000000001	37.129344655630035
52.869260000000004	35.05804399857259
53.03604000000001	33.84837830991604
53.20282	33.70184643878677
53.369600000000005	34.97879404245053
53.53638	34.43225699084733
53.703160000000004	32.836795494453234
53.86994	32.127306012873795
54.03672000000001	32.458933952404344
54.203500000000005	34.4442202068066
54.37028	33.57392894049336
54.537060000000004	32.796601948320365
54.70384	32.15004485532265
54.87062	32.67807410912868
55.0374	33.63153783171902
55.20418	33.49019215962673
55.37096	33.373007868615204
55.53774000000001	33.0538326328755
55.70452	33.15817072006868
55.871300000000005	32.21814942812856
56.03808	31.057994153564767
56.204860000000004	30.254891508109484
56.37164	30.741376453292176
56.53842	32.05789496282426
56.7052	32.96246145646756
56.87198000000001	32.691420270897794
57.03876	31.369084068137898
57.205540000000006	32.019603566420535
57.37232	32.45739358784503
57.539100000000005	32.51281238935239
57.70588	31.706287568654492
57.87266	30.924688518007223
58.03944	30.697212022717466
58.20622000000001	30.97657585215538
58.373000000000005	32.051448187983425
58.53978	30.515793737882372
58.70656	30.162215166150705
58.87334	30.420662164685943
59.04012	31.510801933057646
59.2069	32.01745172660073
59.37368000000001	30.65866502579786
59.54046	29.964500480436794
59.707240000000006	30.39517920627916
59.87402	30.896966562479758
60.040800000000004	30.963824543063794
60.20758	31.453117299381404
60.37436	31.673172791245797
60.54114	31.918702364167594
60.70792000000001	31.775367681737702
60.874700000000004	31.217266465473983
61.04148000000001	29.25113322118009
61.20826	29.93221173375111
61.375040000000006	31.782592735438072
61.54182	31.217587135321185
61.708600000000004	31.211385397184696
61.87538	29.935723361756963
62.04216000000001	30.024481240139078
62.208940000000005	31.603444608234966
62.37572000000001	31.57118525752149
62.542500000000004	31.745319392211687
62.70928	31.41059216467116
62.87606	31.729911296232345
63.04284	32.79678460154053
63.20962	32.715278424522296
63.3764	30.790860516413847
63.54318000000001	30.315159106915914
63.70996	31.097878046508278
63.876740000000005	32.05489566015828
64.04352	31.27605071151103
64.2103	30.080223155302225
64.37708	30.751192365702522
64.54386000000001	30.379579946691944
64.71064	30.49194262679888
64.87742	29.725801578918308
65.0442	29.381775948616887
65.21098	30.023409868211605
65.37776	31.475903409616645
65.54454000000001	32.33724498044946
65.71132	33.66350700163483
65.8781	34.69465577620209
66.04488	32.75789928157499
66.21166000000001	32.49046562593052
66.37844	34.57361720086798
66.54522	33.795499617100226
66.712	32.38738129842334
66.87878	33.512938474039835
67.04556	33.80812259891444
67.21234000000001	35.13612241003851
67.37912	34.577934075512374
67.5459	32.954636194010796
67.71267999999999	33.20116822814275
67.87946000000001	34.94956003306634
68.04624000000001	34.63539749376215
68.21302	31.53445800010878
68.3798	32.436234515392876
68.54658	33.85207278633444
68.71336000000001	33.86360142598206
68.88014	34.68136604064577
69.04692	35.2446675488362
69.2137	36.77179586311062
69.38048	35.4889113661373
69.54726000000001	34.35793570474565
69.71404	35.48073389855264
69.88082000000001	34.46832799586791
70.0476	36.259982786115806
70.21438	40.615132024753656
70.38116	41.26289888107526
70.54794000000001	40.48930245248762
70.71472000000001	39.06252347695808
70.8815	37.415861770434546
71.04828	38.01290213291412
71.21506	37.83712037935643
71.38184000000001	38.121615293311294
71.54862	38.134824984377
71.7154	39.63317270554723
71.88217999999999	40.52787607364766
72.04896000000001	41.302028097821676
72.21574000000001	42.60425846278107
72.38252	42.40282690037139
72.5493	42.28652202129456
72.71608	42.265485685810056
72.88286000000001	43.97392218861035
73.04964	45.278643356666464
73.21642	48.53865422338685
73.38320000000002	47.02048701944318
73.54998	42.44537635605201
73.71676000000001	45.312702459187285
73.88354	47.8765152507313
74.05032000000001	47.55051971220744
74.2171	46.08812766859281
74.38388	49.17908942754631
74.55066	49.70871961801057
74.71744000000001	43.15341238052677
74.88422000000001	46.250412977865295
75.051	45.76810929547004
75.21778	46.50263077079252
75.38456	52.92421655049086
75.55134000000001	51.14322863334693
75.71812	52.507617113376135
75.8849	53.47320859129318
76.05167999999999	50.72442705143257
76.21846000000001	51.15484713956564
76.38524000000001	49.868060528329316
76.55202	46.837905247493296
76.7188	50.81647346854723
76.88558	59.40966299906954
77.05236000000001	60.9290493121482
77.21914	62.89866180593618
77.38592	58.46474928042989
77.55270000000002	58.99965566142535
77.71948	62.77420773874651
77.88626000000001	55.38449989782763
78.05304	54.37947257936053
78.21982000000001	54.00586812062664
78.3866	60.30877096907699
78.55338	68.1020167539064
78.72015999999999	57.3896331571287
78.88694000000001	52.73112052245401
79.05372000000001	57.3462973572395
79.2205	67.10795253249695
79.38728	68.66550210989435
79.55405999999999	49.98156591146655
79.72084000000001	50.47843001618718
79.88762	52.890028418000135
80.0544	58.03035310793001
80.22118	59.69877912381777
80.38796	51.8896380584475
80.55474000000001	65.15628427707074
80.72152	71.33002561154521
80.8883	61.47673298624466
81.05508	72.00020196611915
81.22186	66.03721757240199
81.38864	49.67967674100347
81.55542	58.85090138452757
81.72220000000002	60.36221308078969
81.88898	53.473410841828155
82.05576	54.37912132677146
82.22254	51.860309966336835
82.38932000000001	45.21085245020522
82.5561	48.53731036289889
82.72288	56.227289963385864
82.88966	62.735909182686335
83.05644000000001	58.907362989605886
83.22322000000001	52.43990973363752
83.39	54.742319377111365
83.55678	52.74752124194764
83.72355999999999	46.68059222202628
83.89034000000001	45.776290338979074
84.05712000000001	45.32758120905135
84.2239	57.09583672514259
84.39068	59.60389524974974
84.55746	53.121133789453694
84.72424000000001	52.73422568965844
84.89102	46.31995306569244
85.0578	46.01810224662789
85.22458	48.824116612269925
85.39136	49.84787160884479
85.55814000000001	55.17484888585653
85.72492	57.72715621099209
85.89170000000001	49.8203829472482
86.05848	40.88941592569318
86.22526	43.5222186514415
86.39204	46.42990410492369
86.55882000000001	46.0619026199935
86.72560000000001	60.72703763018172
86.89238	56.01970380570298
87.05916	43.54979207337658
87.22594000000001	49.01385133385553
87.39272000000001	50.616103588715376
87.5595	52.94391322602741
87.72628	46.75187719698701
87.89305999999999	34.220115417818036
88.05984000000001	39.694973954295165
88.22662000000001	56.2715477505714
88.3934	50.25857632981915
88.56018	46.48839320446898
88.72696	50.417788912860516
88.89374000000001	52.516218132806884
89.06052	49.913894134817774
89.2273	51.27487855345712
89.39408000000002	50.63844971190625
89.56086	40.24266631054863
89.72764000000001	42.21380545858325
89.89442	44.06394207160455
90.06120000000001	40.303173668057504
90.22798	39.855655531754536
90.39476	45.937792903390395
90.56154	53.44249809991133
90.72832000000001	63.54144058348507
90.89510000000001	58.687540003095144
91.06188	54.27182082827184
91.22866	51.390630538410115
91.39544000000001	42.09272965615871
91.56222000000001	43.37789288361328
91.729	54.853922571481
91.89578	52.57217668027945
92.06255999999999	44.27916858990783
92.22934000000001	41.29020934764563
92.39612000000001	37.61546860422012
92.5629	38.29673671105229
92.72968	35.37160900715982
92.89646	33.9000984500804
93.06324000000001	39.58338712485455
93.23002	44.448572963419096
93.3968	44.103164527846346
93.56358000000002	47.79359381185304
93.73036	41.94690559944029
93.89714000000001	36.413855694256775
94.06392	44.326950185103634
94.23070000000001	47.87903929118626
94.39748	57.76255110084409
94.56426	66.13800598469088
94.73104	52.109830161553795
94.89782000000001	37.304007660166114
95.06460000000001	37.41670234689361
95.23138	40.711825699132675
95.39816	40.51236905417086
95.56494	40.57388935081677
95.73172000000001	37.989645601238834
95.8985	33.668303663049585
96.06528	37.66008497542046
96.23206	44.432309471975316
96.39884	49.01300643193335
96.56562000000001	58.67094751099344
96.7324	61.82908224418381
96.89918	49.85379839899682
97.06596	40.257805165968676
97.23274	41.68617444407567
97.39952	46.318538561178826
97.5663	43.03219618012816
97.73308000000002	37.14208681410291
97.89986	42.897535597155546
98.06664	43.52084179563387
98.23342	47.60884204719214
98.40020000000001	58.33472751460319
98.56698	49.344280651643146
98.73376	36.89377500024778
98.90054	36.49652078698428
99.06732000000001	38.762461478927676
99.23410000000001	38.27065520302432
99.40088	35.005815101185036
99.56766	36.55263121364661
99.73444	46.31600190348853
99.90122000000001	44.616331318640384
100.06800000000001	40.76907476492
100.23478	37.088765924665
100.40156	35.60163827522265
100.56834	39.43170081639215
100.73512000000001	37.46085626831066
100.9019	36.81251769741607
101.06868	39.2802010493821
101.23546	41.91406016409093
101.40224	38.24579328040072
101.56902000000001	38.28811364269045
101.7358	48.89271203925407
101.90258000000001	49.205263788588766
102.06936	40.346367617741365
102.23614	41.28000173097767
102.40292	37.4649155514769
102.56970000000001	33.23456736180855
102.73648000000001	30.771334845016327
102.90326	29.69880048446028
103.07004	37.24765836097473
103.23682000000001	41.262178059044295
103.40360000000001	37.4977496578606
103.57038	41.13722280028803
103.73716	44.397021141546624
103.90394	40.23003942098299
104.07072000000001	37.49172714536613
104.23750000000001	37.09603339757308
104.40428	37.57964688329005
104.57106	34.48329924349632
104.73784	34.199801871903674
104.90462000000001	34.32901109870457
105.0714	33.147366142645495
105.23818	35.17841998947381
105.40496000000002	33.82806285892405
105.57174	37.08628283557107
105.73852000000001	46.94836821387199
105.9053	44.7603042645328
106.07208000000001	35.566928073388496
106.23886	29.477815892489293
106.40564	28.880847930766784
106.57242	31.990109701326602
106.73920000000001	33.74295457832865
106.90598000000001	27.871220646244804
107.07276	34.55772087409597
107.23954	35.40074278135377
107.40632000000001	28.25419978111345
107.57310000000001	27.47649310853336
107.73988	30.386102932445073
107.90666	31.456100096579853
108.07344000000002	26.41624562413103
108.24022000000001	31.25656145520366
108.40700000000001	32.55099076936893
108.57378	30.317965204261736
108.74056	30.376336630129664
108.90734	43.93431044068873
109.07412000000001	41.060306704782626
109.2409	27.816219060638936
109.40768	34.410738936187904
109.57446000000002	32.466414290408935
109.74124	29.166792546324952
109.90802000000001	26.78862758519026
110.0748	23.184544023382134
110.24158000000001	21.47495186848914
110.40836	20.331441057949778
110.57514	27.292547098011205
110.74192	28.46529676260959
110.90870000000001	23.247557100589315
111.07548000000001	21.819236148211402
111.24226	22.980240025544855
111.40904	22.55572821551864
111.57582000000001	27.53510385196895
111.74260000000001	33.079181970387616
111.90938	28.37054562326284
112.07616	21.126858526614566
112.24294000000002	19.750585126192984
112.40972000000001	22.88683468689831
112.57650000000001	23.369047784414505
112.74328	34.91578775403428
112.91006	34.88876169447103
113.07684	22.109517907190558
113.24362	38.347592679902874
113.4104	51.41471562269395
113.57718	42.534260125710595
113.74396000000002	36.93940835497124
113.91074	30.375836539448077
114.07752	22.560211191069502
114.2443	27.37893664089875
114.41108000000001	25.58009170905932
114.57786	20.542549733421325
114.74464	28.692324737044174
114.91142	31.182740330052816
115.07820000000001	24.451600487492858
115.24498000000001	22.55075964817608
115.41176	20.49582864379329
115.57854	26.256960328024793
115.74532	29.59484865175349
115.91210000000001	27.776483025922193
116.07888	28.332101668399865
116.24566	26.325370615037862
116.41244000000002	22.20883951121609
116.57922	28.39946144955073
116.74600000000001	32.17569555425189
116.91278	22.474465533184983
117.07956	20.69569897167453
117.24634	23.592438149778264
117.41312	22.177905711945467
117.57990000000001	16.367432732201827
117.74668	21.08725317319527
117.91346000000001	24.06500281384878
118.08024	20.74930598190864
118.24702	20.31852794608791
118.4138	22.03954439859065
118.58058000000001	23.429481698839023
118.74736000000001	21.621253713207967
118.91414	23.671537624287993
119.08092	24.732543930773552
119.24770000000001	25.571418128813768
119.41448000000001	25.298284195964886
119.58126	29.188662587496804
119.74804	24.18945754469253
119.91482	18.468766924193382
120.08160000000001	23.79470485839503
120.24838000000001	18.402595394214362
120.41516	17.05389042270681
120.58194000000002	22.25852609033437
120.74872	21.158961676579015
120.91550000000001	21.315439407492732
121.08228	25.026482665811336
121.24906	22.500803430306046
121.41584000000002	30.26979489905941
121.58262	36.08825383533739
121.74940000000001	20.42011634653268
121.91618	24.55592845591314
122.08296000000001	36.172968881366934
122.24974	23.051148224561082
122.41652	28.200025604288783
122.5833	31.751369223831478
122.75008000000001	31.07904170089951
122.91686000000001	31.924726055624056
123.08364	22.839918949478438
123.25042	24.99409045545347
123.41720000000001	34.26591087590806
123.58398000000001	30.698258882386053
123.75076	20.08568603783073
123.91754	17.645140149526092
124.08432000000002	16.914958421490926
124.25110000000001	15.242672897932547
124.41788000000001	13.581363752321261
124.58466	26.467479325368757
124.75144000000002	29.966581965115665
124.91822	18.46985316587626
125.08500000000001	21.846424845968322
125.25178	31.177939807732805
125.41856	35.53205025595502
125.58534000000002	28.228540571796508
125.75212	23.51637621612147
125.91890000000001	29.765273401231422
126.08568	27.33068334770475
126.25246000000001	29.336791592936766
126.41924	25.333001924417154
126.58602	14.606626387501251
126.7528	10.676737658296076
126.91958000000001	17.567481891606977
127.08636000000001	20.31701842973211
127.25314	17.97741873161982
127.41992	17.776283151125305
127.58670000000001	20.442043750840742
127.75348000000001	26.898592069272564
127.92026	26.923575179036312
128.08704	26.61832707566129
128.25382000000002	17.75073377851171
128.4206	15.251212818244957
128.58738	36.13597836018555
128.75416	48.66713172080667
128.92094	34.52755192444923
129.08772000000002	17.39921314540229
129.2545	20.97150272635822
129.42128	26.169439383745654
129.58806	22.005599725649848
129.75484	21.274918734548777
129.92162000000002	20.94578088566277
130.0884	20.16500521697793
130.25518	19.51713516244578
130.42196	26.0021341090735
130.58874	22.93280782665861
130.75552	24.86326701500875
130.9223	36.99384152085148
131.08908000000002	34.477458580029406
131.25586	21.50502125440743
131.42264	15.604890699954987
131.58942	11.370801562466745
131.7562	16.29766576446537
131.92298	32.347025723097026
132.08976	32.84505227260514
132.25654	20.414519052827206
132.42332000000002	5.187263296088829
132.5901	4.09725977346131
132.75688	18.05465796420409
132.92366	22.491503819304334
133.09044	24.00265190726665
133.25722000000002	23.02864172740813
133.424	12.138376915175815
133.59078	7.676208207241345
133.75756	12.287726259462733
133.92434	13.281987547097572
134.09112	10.816805468347454
134.2579	16.944865758696526
134.42468000000002	10.88769001785509
134.59146	3.350252505823946
134.75824	11.636947924374573
134.92502000000002	13.700850891784347
135.0918	12.401289806024941
135.25858	18.46042846779066
135.42535999999998	34.838478470809186
135.59214000000003	43.84551445294664
135.75892000000002	26.208259825668407
135.9257	14.478997609966525
136.09248000000002	11.536759837957499
136.25926	16.088190730135086
136.42604	31.926626596967996
136.59282	18.547044564616236
136.7596	8.173905226144225
136.92638000000002	11.076453443621661
137.09316	12.506336072638733
137.25994	22.3094738425452
137.42672000000002	23.436205354068868
137.5935	22.52476120621673
137.76028	19.357638882897554
137.92706	24.568069593629318
138.09384	34.74449786899222
138.26062	25.93896823527238
138.4274	23.285575949874847
138.59418000000002	25.686957318939495
138.76096	10.545577749133033
138.92774	15.883741493552757
139.09452000000002	22.988354836375986
139.2613	10.854431010845946
139.42808	6.049128406063654
139.59485999999998	11.466407971378853
139.76164000000003	18.01090480397103
139.92842000000002	19.742950738459374
140.0952	25.17302086117367
140.26198000000002	19.95017336400065
140.42876	14.597026533534745
140.59554	26.91487283524185
140.76232	28.304514661075245
140.9291	24.796514828693894
141.09588000000002	21.495597877774237
141.26266	9.9781961580765
141.42944000000003	7.641632181624179
141.59622000000002	26.245908882992747
141.763	29.95836088374595
141.92978	20.618961734849456
142.09656	26.42503384866821
142.26334	22.51229321495879
142.43012	14.648240844361592
142.5969	17.336820018708682
142.76368000000002	16.75412182224449
142.93046	24.824011297985642
143.09724	38.3221257428865
143.26402000000002	30.57745064186635
143.4308	21.47713148418441
143.59758	15.184878614937638
143.76435999999998	16.59986783611898
143.93114000000003	22.836529502141953
144.09792000000002	15.066136109023782
144.2647	11.865231981284477
144.43148000000002	16.497155697535423
144.59826	28.709747085639513
144.76504	30.53065452223991
144.93182	24.319596586004117
145.0986	26.898699405561533
145.26538000000002	20.827249464690947
145.43216	18.675121591688733
145.59894000000003	22.100952026291804
145.76572000000002	35.45156250688351
145.9325	36.95000314743363
146.09928	28.422283498606717
146.26606	26.111467036503402
146.43284	16.486633848464898
146.59962	12.147931030688213
146.76640000000003	16.444322972524766
146.93318000000002	18.935208979165754
147.09996	17.335351918271762
147.26674	14.595136233934907
147.43352000000002	12.949457728989545
147.6003	18.60762654807529
147.76708	13.288077293606854
147.93385999999998	10.288267690573118
148.10064000000003	12.330023944301928
148.26742000000002	9.279961826247302
148.4342	10.420448308505826
148.60098000000002	16.766882752368407
148.76776	12.151146826101073
148.93454	6.074197403889844
149.10132	21.43359562381871
149.2681	15.460820866421617
149.43488000000002	6.603802143707849
149.60166	15.19118706084364
149.76844000000003	14.215573486854847
149.93522000000002	12.513656252368829
150.102	5.749535074693819
150.26878	-1.9261801114899033
150.43556	4.637088947722607
150.60234	17.976013252801792
150.76912	13.935278164251791
150.93590000000003	8.17869623283578
151.10268000000002	11.258261507141556
151.26946	8.132689486803658
151.43624	3.6835259502885234
151.60302000000001	0.1874437368658078
151.7698	4.523609490037083
151.93658	14.259945194168274
152.10335999999998	11.258418863429458
152.27014000000003	8.341108984188176
152.43692000000001	10.53997939358102
152.6037	4.799277927116348
152.77048000000002	13.0631673184894
152.93726	25.185897571608862
153.10404	19.759539299386574
153.27082	8.385647813264212
153.4376	5.7427423408812
153.60438000000002	9.811074849293258
153.77116	7.630898265793967
153.93794000000003	1.5446431220836117
154.10472000000001	0.004676312509591987
154.2715	5.84622824303659
154.43828	12.640762333016644
154.60506	9.749538108665414
154.77184	3.8579716783803253
154.93862	5.8858441139092195
155.10540000000003	12.414547184540664
155.27218000000002	13.585024395068723
155.43896	12.053950777289641
155.60574	19.73795442256827
155.77252000000001	14.136011952946566
155.9393	1.3762973146598347
156.10608	8.503923488301835
156.27286	16.923409855242358
156.43964000000003	14.937478394384675
156.60642	8.885144553719616
156.7732	3.4594784092726822
156.93998000000002	0.
157.10676	3.660620881034119
157.27354	5.15675676903104
157.44031999999999	3.956017895404297
157.6071	7.567412065684232
157.77388000000002	6.320073510136996
157.94066	3.773520292359988
158.10744000000003	6.777719154203827
158.27422	13.239845858055407
158.441	9.030072871636822
158.60778	2.9356225285781656
158.77456	7.798464057878028
158.94134	14.591179746882908
159.10811999999999	25.00302277100451
159.27490000000003	19.95716565078957
159.44168000000002	23.777380472950643
159.60846	27.111372225879876
159.77524	7.459322717681837
159.94202	14.792759035764496
160.1088	15.351922111255131
160.27558	10.796208522618638
160.44236	17.908526990893467
160.60914000000002	10.617975732507512
160.77592	12.801193064846482
160.9427	12.300696047383642
161.10948000000002	7.595871515599681
161.27626	4.594488861090918
161.44304	0.
161.60982	-1.0644108075462593
161.7766	-0.5975601775950035
161.94338000000002	4.974210432793556
162.11016	8.57525307252876
162.27694000000002	4.563560400331849
162.44372	18.685437317607477
162.6105	22.753009511690575
162.77728	11.844142815030779
162.94406	7.303007758668568
163.11084	5.298773685266108
163.27761999999998	5.304191654269447
163.44440000000003	1.3237629024053352
163.61118000000002	-0.18563317756145284
163.77796	-1.5122868654299024
163.94474	2.641561306662971
164.11152	2.6442485511254965
164.2783	6.942070492334649
164.44508	5.681052415226582
164.61186	6.405767938805802
164.77864000000002	6.835138265735582
